Calendar Year,Facility,IFR Itinerant Air Carrier,IFR Itinerant Air Taxi,IFR Itinerant GA,IFR Itinerant Military,IFR Overflight Air Carrier,IFR Overflight Air Taxi,IFR Overflight GA,IFR Overflight Military,VFR Itinerant Air Carrier,VFR Itinerant Air Taxi,VFR Itinerant GA,VFR Itinerant Military,VFR Overflight Air Carrier,VFR Overflight Air Taxi,VFR Overflight GA,VFR Overflight Military,Local Civil,Local Military,
1990,GTF,"7,320","12,852","15,865","5,423",0,0,"1,578",0,773,856,"2,347",52,0,0,0,0,"13,915","6,728",
1990,GYR,30,0,"1,702",0,0,0,0,0,116,113,"80,308",731,0,0,0,0,"119,456",100,
1990,HFD,0,"1,244","12,059",13,0,0,0,0,0,"2,640","49,867",537,0,0,0,0,"96,370",563,
1990,HGR,11,"5,003","6,183",662,0,0,0,0,67,"1,269","33,582","2,512",0,0,0,0,"34,359","2,466",
1990,HHR,0,96,"7,271",0,0,0,0,0,0,609,"56,705",277,0,0,0,0,"55,429",0,
1990,HIO,0,135,"15,709",217,0,0,0,0,0,"1,811","72,270",686,0,0,0,0,"120,015",766,
1990,HKS,0,12,"14,594","1,333",0,0,0,0,0,119,"18,924","4,478",0,0,0,0,"21,371","3,701",
1990,HLG,0,0,"5,514",56,0,0,0,0,0,264,"15,033","1,258",0,0,0,0,"9,456","3,938",
1990,HLN,"1,812","13,635","2,824",671,0,0,0,0,282,"4,068","15,805","5,412",0,0,0,0,"12,850","5,147",
1990,HNL,"187,306","55,071","75,003","29,011",925,"1,674","2,784","2,899","7,149","2,271","3,896",723,0,0,0,0,"43,493","3,170",
1990,HOB,0,"1,895","1,097",137,0,0,0,0,0,"2,461","12,591","2,627",0,0,0,0,"12,580","26,782",
1990,HOU,"115,851","14,787","122,335","1,057",0,0,0,0,"5,428","1,717","10,498",467,0,0,0,0,"1,521",10,
1990,HPN,"4,341","30,943","51,987",0,0,0,0,0,650,"6,230","69,248",152,0,0,0,0,"34,392",2,
1990,HRL,"13,608",878,"5,052","1,999",0,0,0,0,"1,170",743,"17,081","1,087",0,0,0,0,"14,911","3,339",
1990,HSV,"20,801","11,434","32,392","4,032",24,"4,143","35,048","1,889","1,628","1,166",161,541,0,0,0,0,"24,086","3,961",
1990,HTS,"3,296","8,097","20,352",204,"1,206","6,806","20,870",872,380,658,61,350,0,0,0,0,"8,784",163,
1990,HUF,1,"3,072","20,160","3,127",604,"10,205","23,861",567,207,200,"7,840","1,701",0,0,0,0,"37,933","3,386",
1990,HUM,0,"3,180","4,612",266,0,0,0,0,0,"56,597","24,817",658,0,0,0,0,"14,519",765,
1990,HUT,0,"1,070","13,146",429,0,147,"1,252",0,0,"1,187","14,003",553,0,0,0,0,"27,479",912,
1990,HVN,0,"6,562","6,148",0,0,0,0,0,4,"1,468","26,479",146,0,0,0,0,"52,812",467,
1990,HWD,0,688,"12,160",0,0,0,0,0,0,"3,250","110,646","1,040",0,0,0,0,"125,178",22,
1990,HWO,0,0,"1,658",0,0,0,0,0,0,0,"69,453",601,0,0,0,0,"141,994",143,
1990,HYA,0,"21,369","10,801",34,0,0,0,0,0,"30,822","43,722","1,024",0,0,0,0,"27,691",786,
1990,IAD,"121,008","57,576","59,426","2,735","115,405","17,074","67,710","16,744","4,591","1,635",69,184,0,0,0,0,"1,072",76,
1990,IAG,0,476,"6,424","4,808",0,0,0,0,105,680,"20,301","8,165",0,0,0,0,"42,928","19,622",
1990,IAH,"216,933","54,026","42,067","1,403",51,656,"7,353","1,038",0,7,0,0,144,"3,096","71,831","2,268",0,0,
1990,ICT,"27,616","11,992","93,615","1,284",0,6,"11,541",643,"2,434","1,246",25,0,0,0,0,0,"36,211",751,
1990,IDA,"3,627","7,107","2,043",1,0,0,0,0,334,"2,861","18,174",256,0,0,0,0,"15,774",129,
1990,ILG,0,"1,674","26,573","3,384",0,0,0,0,68,"1,173","61,300","3,027",0,0,0,0,"90,833","11,731",
1990,ILM,"5,316","7,969","34,247","1,513",106,"3,553","12,088","7,530",81,2,154,46,0,0,0,0,"19,966","6,161",
1990,IND,"113,130","54,705","53,534","1,967",231,"5,950","30,244","4,207","1,057","1,785","1,039",207,0,50,"24,152","1,231","1,476",97,
1990,INT,88,"4,063","18,497",1,0,0,0,0,233,581,"23,194",260,0,0,0,0,"40,253",137,
1990,IPT,0,"8,071","5,298",2,0,0,0,0,0,"1,935","21,496",670,0,0,0,0,"14,806",274,
1990,ISO,997,"4,865","9,974",910,0,0,0,0,234,593,"26,826","2,178",0,0,0,0,"22,174","1,141",
1990,ISP,"10,493","22,051","22,298",820,0,0,0,0,"1,038","4,053","63,743","3,437",0,0,0,0,"85,213",967,
1990,ITH,"1,763","15,909","5,326",0,0,0,0,0,343,"4,864","16,731",186,0,0,0,0,"23,324",216,
1990,ITO,"18,595","2,083",987,"2,862",0,0,0,0,"1,114","40,166","11,040","3,441",0,0,0,0,"11,523","6,970",
1990,JAN,"17,832","5,471","22,908","5,568",0,74,"31,275","2,775","1,640",910,0,989,0,0,0,0,"2,896","12,241",
1990,JAX,"49,038","25,337","29,215","7,393",940,"3,119","65,350","3,296","4,447","1,462",0,0,0,0,0,0,"23,355","13,211",
1990,JFK,"213,898","88,092","13,081",556,0,0,0,0,"2,469","12,426","6,415",285,0,0,0,0,0,0,
1990,JLN,0,"6,672","4,082",0,0,0,0,0,2,647,"13,899",182,0,0,0,0,"16,101",38,
1990,JNU,"6,386",638,"1,068",95,0,0,0,0,479,"78,238","14,577",700,0,0,0,0,"18,219",193,
1990,JVL,0,796,"8,962",165,0,0,0,0,9,830,"44,074",814,0,0,0,0,"36,987","1,471",
1990,JXN,0,150,"7,982",40,0,0,0,0,0,248,"27,552",687,0,0,0,0,"30,215",684,
1990,KOA,"26,872","1,259",882,458,0,0,0,0,736,"9,579","8,681","1,178",0,0,0,0,"7,941","2,500",
1990,KWA,803,0,28,"12,056",14,0,0,0,274,"1,359",131,"4,121",0,0,0,0,18,"2,102",
1990,LAF,31,"4,277","11,229",25,0,23,"2,161",1,205,560,"26,829",349,0,0,0,0,"68,690",670,
1990,LAL,0,1,"15,872",470,0,0,0,0,0,271,"40,321","1,402",0,0,0,0,"69,854","1,768",
1990,LAN,"8,074","21,543","51,865","1,377","1,511","9,251","49,743","2,772","1,037","2,269",464,334,0,0,0,0,"60,140","2,836",
1990,LAS,"196,545","76,346","86,701","3,872",975,"15,838","27,382","9,268","6,305","4,980","4,789",788,0,0,0,0,"19,234",201,
1990,LAW,0,"8,463","1,975",906,0,0,0,0,53,"1,574","7,507",0,0,0,0,0,"6,066","20,364",
1990,LAX,"450,047","160,944","40,115","4,370",0,0,0,0,"7,229","3,183","4,277",869,0,0,0,0,"8,685",142,
1990,LBB,"19,401","7,080","28,597",386,3,633,"6,108",568,"2,778","1,129","13,490",1,0,264,"2,372",42,"34,328","23,600",
1990,LCH,0,"15,104","18,583",536,97,"5,186","19,009","1,592",26,627,732,194,0,0,0,0,"15,435",637,
1990,LEB,0,"7,509","3,823",0,0,0,0,0,16,"4,220","17,079",155,0,0,0,0,"27,885",86,
1990,LEX,"14,838","18,480","52,433","1,395",11,"4,164","23,572","2,264","1,370","1,411","1,248",271,0,0,0,0,"28,797","1,292",
1990,LFT,"2,123","42,077","38,695","3,280",732,"3,379","19,679","1,551",344,"2,041",701,441,0,0,0,0,"17,227","3,159",
1990,LGA,"263,721","65,248","20,869",247,0,0,0,0,"8,440","1,459","1,262",212,0,0,0,0,0,0,
1990,LGB,"26,265","2,939","69,370",713,0,0,0,0,"1,513",460,"199,738","1,616",0,0,0,0,"194,778",8,
1990,LHD,0,"11,816","65,649",0,0,0,0,0,0,0,0,0,0,0,0,0,"6,317",0,
1990,LIH,"33,170",650,707,334,0,0,0,0,"1,486","63,104","2,566",51,0,0,0,0,"4,957","6,817",
1990,LIT,"29,682","8,028","82,408","5,831",0,750,"31,409","3,876","2,628","1,249",682,0,0,0,0,0,"9,636","6,375",
1990,LMT,0,"5,882","2,910","4,669",0,0,0,0,0,"2,264","20,935","7,293",0,0,0,0,"13,485","24,287",
1990,LNK,"9,136","8,858","36,938","9,040",0,0,0,0,"1,017",931,"1,709","1,300",0,0,0,0,"30,318","10,050",
1990,LNS,0,"10,268","14,991",773,0,0,0,0,0,"4,161","73,373","3,082",0,0,0,0,"39,947","8,385",
1990,LOU,0,"2,304","16,663",52,0,0,0,0,0,"1,045","44,660",286,0,0,0,0,"89,322",134,
1990,LRD,26,"8,331","11,653","3,755",0,0,0,0,284,"1,784","16,056","2,480",0,0,0,0,"3,532","4,126",
1990,LSE,"2,148","7,601","7,001",123,0,0,0,0,404,"1,518","24,573","1,252",0,0,0,0,"28,606","1,448",
1990,LUK,0,"3,972","33,669",483,0,0,0,0,0,249,"42,612","1,156",0,0,0,0,"92,165",436,
1990,LVK,0,26,"10,719",6,0,0,0,0,0,646,"86,353",279,0,0,0,0,"124,753",61,
1990,LWB,10,"2,323","7,158",11,0,0,0,0,103,439,"7,149",233,0,0,0,0,"4,565",303,
1990,LWM,0,250,"6,135",0,0,0,0,0,0,443,"41,246",84,0,0,0,0,"84,514",70,
1990,LWS,0,"18,780","2,323",68,0,0,0,0,46,"2,718","21,361",404,0,0,0,0,"13,368","1,133",
1990,LYH,"1,179","11,299","8,786",225,0,0,0,0,268,"1,704","25,769","1,192",0,0,0,0,"21,387","1,032",
1990,MAF,"15,217","4,122","30,785","6,906",0,31,"6,147",605,"1,384",758,1,157,0,0,0,0,"18,472","19,974",
1990,MBS,"6,713","5,845","23,039",485,0,"4,932","36,376","2,934",692,872,90,439,0,0,0,0,"10,224","1,190",
1990,MCI,"104,903","32,277","16,355","1,161",0,"2,998","24,803","1,815","5,979",378,150,23,0,0,0,0,764,"1,112",
1990,MCN,237,"8,109","28,473","1,563",1,"17,711","51,621","3,356",3,451,36,0,0,0,0,0,"20,731","1,263",
1990,MCO,"177,012","65,230","28,458","3,121","10,472","12,923","149,950","12,681","7,412",400,0,178,0,0,0,0,122,14,
1990,MDH,0,2,"3,465",7,0,0,0,0,0,72,"33,841",198,0,0,0,0,"71,846",96,
1990,MDT,"17,201","38,677","13,061","2,493",0,0,0,0,"1,156","5,442","10,118","2,219",0,0,0,0,"29,619","8,645",
1990,MDW,"125,940","98,391","77,912","2,404",0,0,0,0,"5,081","3,436","4,467",982,0,0,0,0,"1,124",160,
1990,MEI,0,"8,351","5,880","9,626",0,0,0,0,0,941,"9,859","5,806",0,0,0,0,"7,752","14,320",
1990,MEM,"175,889","69,028","64,403","6,351",0,"3,087","34,875","3,001","6,080","3,172",469,69,0,0,0,0,"1,504",162,
1990,MFD,0,68,"15,004","2,797",0,"5,196","26,979",101,0,168,"6,304",634,0,0,0,0,"22,127","7,541",
1990,MFE,"3,564","4,614","8,123",591,0,0,0,0,557,"1,350","29,979",366,0,0,0,0,"11,816",716,
1990,MFR,"3,531","15,329","9,197",20,0,0,249,0,288,"3,101","30,581",429,0,0,0,0,"31,032",244,
1990,MGM,"4,611","15,610","33,516","18,372",0,"2,889","31,342","4,514",683,"1,207","2,163",175,0,0,0,0,"10,268","5,625",
1990,MGW,0,"6,377","7,107",280,0,0,0,0,10,"4,433","16,776","3,013",0,0,0,0,"25,474","3,252",
1990,MHT,"10,276","26,015","33,460",347,422,"30,779","12,658","2,189",992,"5,331","17,587",324,0,0,0,0,"44,502",459,
1990,MIA,"281,180","112,849","79,581","7,266",324,"3,664","48,297","3,453",0,0,0,0,0,0,0,0,0,0,
1990,MIC,0,0,"8,077",0,0,0,0,0,0,"7,995","63,804",467,0,0,0,0,"109,113",450,
1990,MIE,0,698,"7,849",174,0,0,0,0,8,325,"33,750",474,0,0,0,0,"13,864","2,687",
1990,MKC,0,"5,007","40,808",222,0,0,0,0,2,"1,217","57,065",747,0,0,0,0,"59,181",52,
1990,MKE,"77,150","50,148","48,382","4,417","11,915","17,006","43,196",986,"5,430","4,104",0,948,0,0,0,0,"17,396",746,
1990,MKG,0,"9,468","33,014","1,931","1,358","3,289","14,790",130,0,"1,542",162,"1,516",0,0,0,0,"22,755","3,219",
1990,MKK,0,"13,636",611,21,0,0,0,0,12,"19,509","5,131",983,0,0,0,0,"3,465",227,
1990,MLB,"10,589","7,062","48,069",0,0,0,0,0,"1,104","1,703","100,773",238,0,0,0,0,"107,897",18,
1990,MLI,"9,504","20,616","31,544","1,879",121,"3,891","25,214",727,717,"1,157",35,440,0,0,0,0,"15,286","1,042",
1990,MLU,"4,441","9,000","36,746",959,0,371,"8,552",835,614,922,68,368,0,0,0,0,"29,005","3,569",
1990,MMU,0,181,"21,437",492,0,0,0,0,0,618,"133,391","1,256",0,0,0,0,"95,179",430,
1990,MOB,"18,044","5,194","26,184","16,156",80,"2,679","23,896","15,051","1,637",157,0,130,0,0,0,0,"10,844","14,093",
1990,MOD,0,"6,486","8,318",86,0,0,0,0,0,"13,178","47,934",524,0,0,0,0,"33,599",268,
1990,MOT,"3,013","2,778","2,607",150,0,0,0,0,337,"1,106","9,037",29,0,0,0,0,"21,288","3,444",
1990,MRI,0,431,"2,074",0,0,0,0,0,0,"12,005","91,014",0,0,0,0,0,"154,086",22,
1990,MRY,"7,417","20,002","62,957","2,822",0,490,"13,955","1,363",680,"1,462",606,199,0,0,0,0,"17,952","1,493",
1990,MSN,"15,151","13,208","56,581","7,077",0,"5,662","26,340",785,"1,476",836,252,"1,782",0,0,0,0,"47,540","4,722",
1990,MSO,"4,781","11,660","3,398",0,0,0,50,0,394,"3,206","19,736",362,0,0,0,0,"15,418",70,
1990,MSP,"218,914","78,482","50,829","1,867",0,0,0,0,"8,172","4,042","15,675",929,0,0,0,0,"4,044",6,
1990,MSY,"97,004","26,008","29,738","1,274",58,"1,260","7,528","2,168","1,145","1,204",18,34,0,"2,553","26,666","1,554",0,0,
1990,MVY,0,"9,597","8,312",11,0,0,0,0,0,"8,198","23,632",310,0,0,0,0,"10,200",348,
1990,MWA,195,"2,868","5,735",156,0,0,0,0,10,736,"17,417",373,0,0,0,0,"46,266","1,448",
1990,MWC,0,0,"8,956",16,0,0,0,0,0,16,"45,297",189,0,0,0,0,"62,687",220,
1990,MWH,"8,611","3,648","5,871","2,241",0,"3,280","1,222",281,"1,334",898,"18,930",594,0,0,0,0,"106,946","9,726",
1990,MYF,0,"2,048","32,146",0,0,0,0,0,0,"4,129","106,550",214,0,0,0,0,"124,488",48,
1990,NEW,0,430,"30,114","3,488",0,0,0,0,0,"3,375","68,153","6,121",0,0,0,0,"102,980","4,260",
1990,OAK,"84,980","47,988","136,609",476,0,0,0,0,"5,766","5,915","6,172",443,0,0,0,0,"113,560",92,
1990,OGD,0,1,"2,138",5,0,0,0,0,9,107,"37,697",712,0,0,0,0,"60,959",826,
1990,OGG,"54,278","72,325","16,604","3,108",0,0,0,0,"2,254","3,387",717,818,0,0,0,0,"26,828","2,079",
1990,OJC,0,0,"13,717",0,0,0,0,0,0,310,"47,927",475,0,0,0,0,"67,553",153,
1990,OKC,"51,205","3,173","57,141","14,889",0,"1,864","65,485","4,980","3,203",993,120,45,0,0,0,0,"12,199","6,491",
1990,OLM,0,0,"9,010",165,0,0,0,0,1,131,"23,527",912,0,0,0,0,"16,164",239,
1990,OMA,"39,581","22,769","52,851",702,0,0,0,0,"2,651","1,938","2,491",458,0,0,0,0,"30,739","1,288",
1990,ONT,"86,036","23,107","32,139",171,0,0,0,0,"3,094","2,271",691,257,0,0,0,0,"6,012",5,
1990,OPF,0,"1,396","21,948","3,619",0,0,0,0,0,"4,387","65,894","6,688",0,0,0,0,"76,172","6,691",
1990,ORD,"625,036","148,474","17,830","2,309",0,0,0,0,"4,123","2,549","9,244",781,0,0,0,0,0,0,
1990,ORF,"50,966","9,941","66,923","12,594","6,021","1,726","29,434","20,802","2,590",0,757,0,0,0,0,0,"12,645",54,
1990,ORH,"3,614","6,122","7,705",20,0,0,0,0,571,"2,244","49,182",710,0,0,0,0,"54,182",468,
1990,ORL,0,"5,885","43,660","1,231",0,0,0,0,0,"6,892","84,993",783,0,0,0,0,"42,644",919,
1990,OSH,570,"4,186","5,968",205,0,0,0,0,281,749,"81,656",585,0,0,0,0,"31,479","1,082",
1990,OSU,0,12,"22,178","1,165",0,0,0,0,0,231,"41,408","4,749",0,0,0,0,"69,259","4,174",
1990,OWB,0,"4,525","8,199",202,0,0,0,0,0,697,"21,174",892,0,0,0,0,"15,386",124,
1990,OWD,0,309,"7,627",0,0,0,0,0,0,"4,419","64,561",664,0,0,0,0,"54,600",70,
1990,OXR,0,"11,353","17,318",3,0,0,0,0,0,"12,331","48,572",874,0,0,0,0,"51,844","1,350",
1990,PAE,"2,406",277,"16,694","1,327",0,0,0,0,"1,218","1,118","46,300","2,093",0,0,0,0,"81,945","2,166",
1990,PAH,0,"9,941","6,008",11,0,0,0,0,4,"1,106","18,314",467,0,0,0,0,"8,778",26,
1990,PAO,0,0,"4,363",0,0,0,0,0,0,8,"90,898",6,0,0,0,0,"145,203",18,
1990,PBI,"59,109","34,824","117,758","1,050",354,"9,084","75,687","2,111","2,282","1,762",53,540,0,0,0,0,"22,534",79,
1990,PDK,0,469,"72,998",37,0,0,0,0,0,279,"86,403",448,0,0,0,0,"92,731",33,
1990,PDT,0,"4,640","1,207",270,0,0,0,0,22,"2,068","15,006","1,464",0,0,0,0,"6,596","2,290",
1990,PDX,"94,208","94,366","53,175","11,422",0,0,0,0,"4,000","2,704","3,643","1,747",0,0,0,0,"2,921","1,464",
1990,PFN,0,"11,205","19,511","1,552",0,0,0,0,0,"3,108","32,664","1,550",0,0,0,0,"81,232","1,899",
1990,PHF,"1,804","22,789","11,728","3,806",0,0,0,0,346,"2,956","33,873","9,393",0,0,0,0,"45,551","35,602",
1990,PHL,"220,087","125,402","54,369",988,15,"4,181","44,761","6,683","9,826",622,0,0,0,0,0,0,0,0,
1990,PHX,"289,726","75,367","107,204","7,403",0,0,0,0,"6,237","2,456","4,320","1,248",0,0,0,0,"4,509",52,
1990,PIA,"6,576","26,593","36,115","6,787",95,"23,719","41,581",702,"1,034",269,307,"1,835",0,0,0,0,"21,588","4,998",
1990,PIE,"1,931",259,"20,483","4,211",0,0,0,0,775,688,"35,677","3,196",0,0,0,0,"82,279","16,829",
1990,PIH,0,"9,949","2,711",1,0,0,0,0,22,"6,367","18,773",361,0,0,0,0,"15,239",360,
1990,PIT,"245,780","98,664","22,475","5,275",227,"1,715","50,370",70,"11,520","1,025",0,"1,067",0,0,0,0,0,0,
1990,PKB,0,"6,199","7,142",820,0,0,0,0,4,"1,027","18,637","3,639",0,0,0,0,"26,020","10,887",
1990,PMD,"1,671","4,784","2,549","3,472",0,0,0,0,422,972,"3,640",350,0,0,0,0,"8,776","38,014",
1990,PMP,0,0,"7,841",0,0,0,0,0,0,"3,497","52,178",89,0,0,0,0,"150,066",32,
1990,PNE,0,"2,168","14,321",0,0,0,0,0,0,"1,201","71,235","13,163",0,0,0,0,"80,668",411,
1990,PNS,"16,675","9,908","33,133","16,797",0,0,0,0,"1,747","1,014","3,050","3,859",0,0,0,0,"37,618","21,756",
1990,POC,0,220,"15,074",3,0,0,0,0,0,"1,523","88,931",146,0,0,0,0,"183,745",65,
1990,POU,0,"4,663","6,557",0,0,0,0,0,0,"4,612","58,368",456,0,0,0,0,"73,242",894,
1990,PRC,0,74,"3,214",1,0,0,0,0,0,"7,033","114,853","1,052",0,0,0,0,"163,676",21,
1990,PSC,"2,054","31,330","11,122",350,0,103,790,339,219,613,"14,703",178,0,0,0,0,"22,443",305,
1990,PSP,"10,570","27,033","48,028",570,0,0,0,0,"2,207","2,568","5,026",527,0,0,0,0,"11,516",321,
1990,PTK,0,"1,269","41,621",132,0,0,0,0,81,"3,558","115,736",347,0,0,0,0,"218,331",382,
1990,PUB,"2,716","4,242","12,142","4,650",0,0,0,0,805,"1,101","17,612","1,031",0,0,0,0,"20,571","14,976",
1990,PVD,"33,846","19,728","15,269",583,0,0,0,0,"2,509","6,699","28,665",552,0,0,0,0,"63,588",288,
1990,PWA,0,0,"18,370",0,0,0,0,0,0,259,"51,609",287,0,0,0,0,"41,856",290,
1990,PWK,0,762,"33,818",0,0,0,0,0,0,853,"118,818",116,0,0,0,0,"55,550",52,
1990,PWM,"16,126","25,965","37,055",634,0,"14,901","21,223","4,661","1,726","2,451","1,781",446,0,0,0,0,"24,647",746,
1990,RAL,0,67,"12,515",63,0,0,0,0,0,"1,349","66,880",453,0,0,0,0,"80,579",18,
1990,RAP,"4,743","10,741","6,630","1,325",0,0,0,0,516,"1,018","14,607","1,816",0,0,0,0,"19,208","5,841",
1990,RBD,0,1,"4,355",0,0,0,0,0,0,83,"53,410",628,0,0,0,0,"75,037",554,
1990,RDD,30,"11,260","5,266",331,0,0,0,0,130,"9,218","54,406","1,466",0,0,0,0,"33,960","1,328",
1990,RDG,0,"11,562","15,457",486,0,"7,741","10,435",807,80,"2,703","32,320",932,0,0,0,0,"41,039","2,920",
1990,RDU,"121,888","63,939","60,561","4,579",431,"7,195","21,671","4,290","2,225","3,289","17,609","3,568",69,242,"11,089",503,"4,871",536,
1990,RFD,239,"15,073","52,686","1,366",489,"22,267","43,194","1,234",297,798,736,548,0,0,0,0,"49,233","6,223",
1990,RHV,0,0,"1,947",0,0,0,0,0,0,1,"75,562",10,0,0,0,0,"130,033",0,
1990,RIC,"35,258","22,148","63,918","12,237",0,"9,737","43,407","7,278","2,631","1,768",146,"1,491",0,0,0,0,"8,884","10,965",
1990,RNO,"42,981","18,046","62,543","6,643",0,0,"9,219",988,"2,569",921,"2,239","1,010",0,0,0,0,"21,513","1,874",
1990,RNT,90,199,"5,365",0,0,0,0,0,189,"1,388","48,561",189,0,0,0,0,"89,850",16,
1990,ROA,"13,544","21,969","33,698",444,634,"4,797","20,538","1,202","1,058","1,621","1,208",433,0,0,0,0,"54,156",836,
1990,ROC,"44,552","25,115","46,746","1,150","5,423","9,265","16,607",756,"3,822","2,298","4,242",447,0,0,0,0,"56,674","1,295",
1990,ROW,0,"7,318","5,908","7,388",0,45,"1,100",546,47,"2,431","17,709","3,173",0,0,0,0,"14,442","50,359",
1990,RST,"5,345","2,431","15,095",933,0,622,"7,193",31,476,346,"11,819",397,0,0,0,0,"23,470","4,585",
1990,RSW,"43,280","12,389","6,019","2,215",497,"10,990","60,403","1,736","2,012",0,0,"1,156",0,0,0,0,"1,052","4,247",
1990,RVS,0,0,"11,015",0,0,0,0,0,0,20,"140,335",28,0,0,0,0,"157,267",2,
1990,SAC,0,845,"25,736",208,0,0,0,0,0,"6,122","112,628",25,0,0,0,0,"34,028",178,
1990,SAF,0,"1,431","6,153",473,0,0,0,0,5,"5,233","32,943","1,982",0,0,0,0,"42,190","3,679",
1990,SAN,"129,331","50,115","22,239","4,009",0,0,0,0,"2,880","1,774","1,513",692,0,0,0,0,0,0,
1990,SAT,"76,610","17,712","92,880","3,778",2,616,"26,748","5,988","6,408","2,610","4,533",0,0,12,137,45,"12,428","4,045",
1990,SAV,"20,833","4,106","46,684","7,915",0,"2,932","35,654","8,194","1,402",11,144,37,0,0,0,0,"24,686","5,208",
1990,SBA,"7,881","42,232","81,083",441,0,"4,429","18,748","1,356",648,"4,018","6,447",375,0,0,0,0,"45,563",151,
1990,SBN,"5,692","32,656","33,678",76,338,"29,091","41,526",401,726,"1,769",553,229,0,0,0,0,"24,113",164,
1990,SBP,0,"14,569","4,662",49,0,0,0,0,0,"5,861","54,013",968,0,0,0,0,"45,485",160,
1990,SCK,"1,473","9,479","38,080","3,486","3,805","53,224","30,181","9,314",187,93,"7,224","1,107",0,0,0,0,"62,366","8,958",
1990,SDF,"77,759","26,293","41,339","4,495","1,649","4,974","53,857","1,721","4,421",781,84,239,0,0,0,0,"4,020",378,
1990,SDL,0,0,"17,608",22,0,0,0,0,0,"4,639","119,309",309,0,0,0,0,"123,283",347,
1990,SDM,0,2,"8,305",27,0,0,0,0,2,115,"54,315","4,908",0,0,0,0,"125,804","18,815",
1990,SEA,"189,816","147,288","9,283",69,0,0,0,0,"3,666","3,088","1,273",234,0,0,0,0,288,0,
1990,SEE,0,0,"6,719",0,0,0,0,0,0,22,"88,145",333,0,0,0,0,"93,158",156,
1990,SFF,0,"1,334","4,607",0,0,0,0,0,0,"5,507","34,837",78,0,0,0,0,"37,670",61,
1990,SFO,"314,356","77,753","27,835","1,961",0,0,0,0,"3,602","1,113","2,332",501,0,0,0,0,"10,637",0,
1990,SGF,"3,935","19,437","19,797","1,825",0,"2,810","7,913",144,283,"1,628","17,802","1,726",0,0,0,0,"27,433","7,340",
1990,SHV,"14,676","14,759","23,021","1,675",0,"2,098","31,105","2,245","1,444",816,96,0,0,0,0,0,"9,443","7,524",
1990,SIG,0,15,"1,377",72,0,0,0,0,0,"7,197","35,204","2,840",0,0,0,0,"37,477","1,030",
1990,SJC,"93,507","52,216","110,015",241,0,0,0,0,"3,540","2,117","4,949",329,0,0,0,0,"59,566",40,
1990,SJT,0,"14,957","7,624","8,716",0,0,301,231,0,"1,886","23,954","1,585",0,0,0,0,"15,680","16,457",
1990,SJU,"65,123","98,399","24,467","3,344",0,0,0,0,"2,434","1,786","2,132","1,273",0,0,0,0,"5,014","1,022",
1990,SLC,"145,370","57,554","79,079","3,657",0,0,0,0,"5,388","2,813","5,193",813,0,0,0,0,"2,825",653,
1990,SLE,0,"1,142","6,716","2,062",0,0,0,0,54,451,"27,195","3,603",0,0,0,0,"19,243","4,421",
1990,SLN,0,"1,241","8,161","3,298",0,0,0,0,20,796,"26,232","5,602",0,0,0,0,"38,548","12,370",
1990,SMF,"49,442","36,790","11,172","1,087",0,0,0,0,"4,064","12,521","22,268",23,0,0,0,0,"21,630","2,242",
1990,SMO,0,126,"26,594",8,0,0,0,0,0,270,"105,295",376,0,0,0,0,"95,132",0,
1990,SMX,0,"11,223","5,017",90,0,0,0,0,64,"9,788","41,592",787,0,0,0,0,"20,483",112,
1990,SNA,"58,633","31,384","238,205",136,0,0,0,0,"3,044","2,019","11,207",456,0,0,0,0,"177,856",2,
1990,SNS,0,180,"9,066",48,0,0,0,0,0,"1,336","35,519",407,0,0,0,0,"46,279","8,165",
1990,SPG,0,450,"3,605",0,0,0,0,0,0,"5,051","44,955",190,0,0,0,0,"63,734",567,
1990,SPI,0,"22,206","52,529","5,762","1,155","10,183","19,512",587,26,"1,702","2,330","1,462",0,0,0,0,"27,903","8,068",
1990,SQL,0,0,"4,111",0,0,0,0,0,0,72,"94,700",74,0,0,0,0,"93,432",22,
1990,SRQ,"30,026","13,436","81,907","1,903",0,0,0,0,"1,772","1,381","3,010","1,122",0,0,0,0,"38,206",451,
1990,SSF,0,67,"3,035","2,343",0,0,0,0,0,782,"17,625",987,0,0,0,0,"39,156",928,
1990,STJ,9,2,"1,956","1,666",0,0,0,0,255,181,"5,636","2,739",0,0,0,0,"7,510","3,586",
1990,STL,"275,148","107,469","33,947","8,139",0,0,0,0,"6,349","2,568","3,825","1,555",0,0,0,0,0,0,
1990,STP,0,"5,273","25,389","1,854",0,0,0,0,0,"4,167","78,763","7,448",0,0,0,0,"63,808","3,805",
1990,STS,349,"8,668","11,270",69,0,0,0,0,90,"1,925","88,130",612,0,0,0,0,"58,028",172,
1990,STT,"6,038","30,177","1,878",143,0,0,0,0,426,"39,938","18,824","1,433",0,0,0,0,"7,257",456,
1990,STX,"5,884","15,789",743,522,0,0,0,0,570,"23,910","16,810","3,456",0,0,0,0,"2,730",828,
1990,SUN,32,"4,708","2,568",0,0,0,0,0,98,"1,594","35,820",50,0,0,0,0,"10,932",0,
1990,SUS,0,398,"36,426",39,0,0,0,0,0,295,"49,177",255,0,0,0,0,"89,360",135,
1990,SUX,"4,342","5,065","15,794","2,935",0,787,"5,145",41,609,511,"11,074",437,0,0,0,0,"15,439","5,522",
