Date,Facility,IFR Air Carrier,IFR Air Taxi,IFR GA,IFR Military,VFR Air Carrier,VFR Air Taxi,VFR GA,VFR Military,Local Civil,Local Military
Aug-20,PDT,0,224,74,7,0,112,525,41,622,10
Aug-20,PDX,"9,528","1,345",620,224,0,352,634,35,515,11
Aug-20,PGD,675,48,541,21,0,21,"1,906",1,"1,748",84
Aug-20,PHF,223,264,514,389,3,5,588,61,542,264
Aug-20,PHL,"15,169","3,865",701,12,0,23,112,38,0,0
Aug-20,PHX,"19,988","1,757",946,98,0,507,390,43,0,0
Aug-20,PIA,420,347,421,167,0,69,"1,025",307,950,564
Aug-20,PIE,"1,123",259,"1,434",186,0,14,"1,513",461,"4,346",266
Aug-20,PIH,27,372,184,7,112,423,"1,122",9,515,10
Aug-20,PIT,"4,840","1,711",325,604,0,17,98,23,0,44
Aug-20,PKB,0,179,275,83,0,30,721,156,651,346
Aug-20,PMD,0,0,303,443,0,0,86,41,91,"1,310"
Aug-20,PMP,0,34,568,0,0,37,"4,167",0,"7,820",0
Aug-20,PNE,0,194,488,5,0,3,"1,995",1,"1,800",0
Aug-20,PNS,"1,908",469,753,"1,234",0,147,"1,210","1,140","2,082",75
Aug-20,POC,0,2,507,0,0,5,"2,478",0,"4,493",0
Aug-20,POU,1,115,505,5,0,16,"1,474",4,"1,976",0
Aug-20,PRC,0,750,595,17,0,"2,592","3,164",17,"13,789",4
Aug-20,PSC,662,229,409,244,0,44,"1,056",79,"1,921",365
Aug-20,PSP,713,223,165,29,21,52,401,22,62,0
Aug-20,PTK,24,787,"2,107",5,8,132,"3,492",45,"7,422",0
Aug-20,PUB,7,332,565,131,0,69,911,"3,243",719,"3,542"
Aug-20,PVD,"1,448",678,403,19,0,22,862,12,"1,007",12
Aug-20,PVU,100,157,"1,003",8,0,13,"3,114",3,"4,979",8
Aug-20,PWA,0,216,819,86,0,104,"2,048",5,"1,270",180
Aug-20,PWK,1,"1,556","1,632",0,0,33,"2,982",0,"3,412",0
Aug-20,PWM,"1,376",604,657,84,0,95,"1,196",45,362,14
Aug-20,RAL,0,2,823,0,0,187,"2,974",7,"6,366",0
Aug-20,RAP,913,463,825,41,3,117,"1,207",204,"1,164",87
Aug-20,RBD,0,18,484,9,0,3,"2,804",3,"2,706",16
Aug-20,RDD,0,441,358,39,1,"1,209","2,147",89,602,24
Aug-20,RDG,0,91,411,8,0,36,883,13,822,8
Aug-20,RDM,897,351,292,9,267,560,"2,605",19,"1,922",24
Aug-20,RDU,"5,288","1,051","2,225",83,0,9,"1,799",145,222,8
Aug-20,RFD,"1,747",50,578,50,0,4,722,45,830,0
Aug-20,RHV,0,8,252,0,0,42,"3,251",1,"9,061",0
Aug-20,RIC,"2,194",761,701,173,1,23,593,203,804,131
Aug-20,RME,0,43,183,43,0,30,773,37,648,138
Aug-20,RNM,0,6,143,0,0,4,"5,268",47,"10,618",72
Aug-20,RNO,"2,732",754,837,45,0,38,"1,694",81,"2,009",34
Aug-20,RNT,19,28,529,0,0,322,"5,294",14,"7,957",0
Aug-20,ROA,294,682,527,48,0,10,693,22,"1,148",2
Aug-20,ROC,"1,260",656,834,34,0,55,"1,537",119,"2,489",8
Aug-20,ROG,0,39,409,0,0,3,389,1,430,0
Aug-20,ROW,120,68,164,231,0,64,243,133,304,120
Aug-20,RST,178,562,963,45,0,35,"1,157",20,"1,794",200
Aug-20,RSW,"3,378",193,414,61,0,10,172,12,0,0
Aug-20,RVS,0,118,"1,533",5,0,126,"5,839",18,"10,214",6
Aug-20,RYN,0,0,483,15,0,0,"3,558",75,"4,767",552
Aug-20,RYY,6,238,995,49,0,83,"2,784",46,"4,624",22
Aug-20,SAC,0,34,"1,099",6,0,102,"3,214",3,"2,642",150
Aug-20,SAF,199,361,656,79,0,56,"1,278",234,"1,961",140
Aug-20,SAN,"9,448","1,046",590,25,1,10,138,62,0,0
Aug-20,SAT,"4,471","1,177","1,893",368,0,350,"1,090",94,0,0
Aug-20,SAV,"1,857",887,"1,547",486,0,87,"1,216",127,"1,353",133
Aug-20,SAW,8,597,89,5,6,44,486,14,866,0
Aug-20,SBA,423,885,"1,397",86,0,84,"2,398",34,"4,144",76
Aug-20,SBN,400,762,506,23,0,69,574,8,743,12
Aug-20,SBP,293,507,603,35,1,41,"2,470",26,"2,685",18
Aug-20,SBY,0,435,266,25,0,137,928,241,874,570
Aug-20,SCK,153,47,669,53,1,54,"1,046",69,"1,021",32
Aug-20,SDF,"10,668",845,428,93,0,109,153,28,14,2
Aug-20,SDL,0,"1,445","2,144",8,0,378,"3,869",10,"6,449",20
Aug-20,SDM,11,185,542,13,0,2,"2,819",121,"6,688",248
Aug-20,SEA,"26,752",311,62,9,0,80,148,6,0,0
Aug-20,SEE,0,17,945,52,1,42,"5,694",18,"10,600",0
Aug-20,SFB,"1,254","3,152",482,19,1,"2,642","1,064",5,"7,331",12
Aug-20,SFF,0,55,386,1,0,276,"2,570",3,"2,859",0
Aug-20,SFO,"14,118","2,561",313,38,0,47,32,185,0,0
Aug-20,SGF,606,"1,089",766,105,0,318,570,68,789,80
Aug-20,SGJ,0,142,814,33,0,291,"2,145",59,"4,155",107
Aug-20,SGR,0,435,"1,030",5,0,76,"2,043",13,"2,089",4
Aug-20,SHV,500,642,390,101,0,47,466,25,371,30
Aug-20,SIG,4,10,178,14,0,352,"1,731",137,"1,560",12
Aug-20,SJC,"5,377","1,407",939,10,0,48,830,14,642,0
Aug-20,SJT,175,249,501,714,0,42,947,184,"1,106","1,793"
Aug-20,SJU,"4,450","1,684",410,144,0,"1,564",399,60,56,0
Aug-20,SLC,"16,233","3,606","1,825",138,2,323,"2,534",174,350,0
Aug-20,SLE,0,125,394,62,0,278,"2,066",191,"1,605",178
Aug-20,SLN,153,182,333,221,0,"1,865",461,"1,011","2,830",262
Aug-20,SMF,"5,808",678,229,53,4,27,182,14,310,56
Aug-20,SMO,0,150,519,6,0,26,"2,424",3,"2,366",0
Aug-20,SMX,24,277,385,20,0,183,"1,135",13,976,58
Aug-20,SNA,"4,230","1,722","3,256",2,0,27,"6,747",30,"8,537",0
Aug-20,SNS,0,65,"1,656",9,0,55,"2,024",21,"2,208",0
Aug-20,SPG,0,0,380,4,0,191,"2,892",29,"3,594",148
Aug-20,SPI,10,187,263,88,0,39,703,29,952,153
Aug-20,SQL,0,181,370,0,0,514,"1,384",2,"2,302",10
Aug-20,SRQ,"1,055",536,"1,711",94,2,39,"2,444",43,"3,056",60
Aug-20,SSF,0,1,256,385,0,192,"2,820",35,"5,100",405
Aug-20,STC,10,11,262,13,0,40,"1,213",75,"1,877",118
Aug-20,STJ,0,3,185,56,0,42,467,173,480,349
Aug-20,STL,"9,651","1,832",269,88,0,63,112,81,0,0
Aug-20,STP,0,253,829,13,0,28,521,26,652,0
Aug-20,STS,302,268,494,11,0,782,"1,709",42,"1,541",14
Aug-20,STT,649,466,179,2,0,"1,300",504,8,198,0
Aug-20,STX,112,303,110,30,0,"1,038",292,5,60,0
Aug-20,SUA,0,295,"1,064",20,0,235,"4,483",25,"2,378",6
Aug-20,SUN,296,702,844,0,0,28,825,6,38,0
Aug-20,SUS,0,696,"1,659",66,0,45,"2,916",46,"3,450",16
Aug-20,SUX,2,147,216,256,12,23,237,12,289,232
Aug-20,SWF,237,306,453,221,0,49,868,226,534,368
Aug-20,SWO,0,86,541,58,0,73,"2,686",53,"4,378",202
Aug-20,SYR,"1,260",506,403,186,0,14,810,110,374,146
Aug-20,TCL,5,234,505,329,0,35,655,121,"1,232",328
Aug-20,TEB,0,"2,985","2,302",0,0,389,560,4,0,0
Aug-20,TIW,0,42,"1,104",29,0,6,"3,143",8,"6,515",0
Aug-20,TIX,0,4,704,1,0,0,"1,662",2,"3,282",0
Aug-20,TKI,0,158,646,0,0,649,"3,451",0,"9,050",0
Aug-20,TLH,469,240,715,551,0,33,817,80,685,346
Aug-20,TMB,0,134,"1,516",0,0,15,"5,479",3,"6,693",0
Aug-20,TOA,0,36,595,0,0,0,"3,652",4,"6,309",0
Aug-20,TOL,247,150,787,306,0,109,670,4,485,88
Aug-20,TOP,0,0,172,0,0,2,775,0,718,2
Aug-20,TPA,"8,256","1,072","1,095",31,0,20,518,9,0,0
Aug-20,TRI,72,613,537,143,0,11,819,21,780,242
Aug-20,TTD,2,2,95,0,0,7,"2,981",0,"7,017",0
Aug-20,TTN,80,255,784,6,0,4,"3,328",8,"3,977",0
Aug-20,TUL,"2,360",809,937,953,0,34,753,95,60,60
Aug-20,TUP,0,237,213,672,0,181,957,249,"1,272",854
Aug-20,TUS,"1,659",728,888,572,3,391,"2,236",317,"1,160",460
Aug-20,TVC,741,593,736,53,0,106,"1,629",83,"2,639",144
Aug-20,TWF,32,428,218,21,34,249,"1,337",19,"1,837",54
Aug-20,TXK,0,209,478,26,0,101,597,15,"1,412",22
Aug-20,TYR,129,187,497,4,0,130,"1,278",3,580,0
Aug-20,TYS,"1,508","1,190","2,015",541,2,9,"1,143",202,"1,506",508
Aug-20,TZR,0,0,120,0,0,0,971,0,"1,118",0
Aug-20,UAO,0,38,503,0,0,95,"3,218",1,"3,642",0
Aug-20,UES,0,131,501,0,0,85,"2,358",4,"2,605",16
Aug-20,UGN,0,260,485,16,0,0,"2,824",81,"1,824",30
Aug-20,UNV,28,514,250,9,0,108,950,17,"1,124",6
Aug-20,VCT,0,185,88,124,0,51,466,109,308,654
Aug-20,VCV,60,38,48,43,3,183,393,123,752,284
Aug-20,VGT,0,156,314,8,0,685,"3,951",103,"8,497",48
Aug-20,VNY,17,"2,397","2,785",8,0,47,"7,773",15,"8,962",0
Aug-20,VQQ,27,10,563,406,2,1,599,463,"2,043","2,729"
Aug-20,VRB,4,582,897,2,0,"1,147","2,566",2,"4,283",0
Aug-20,WDG,0,69,136,724,0,1,646,537,785,"1,486"
Aug-20,WHP,0,0,47,0,0,22,"4,022",0,"6,564",2
Aug-20,WJF,0,1,106,49,0,31,"2,513",6,"1,220",0
Aug-20,XNA,"1,213",121,238,466,0,19,124,52,28,286
Aug-20,YIP,208,551,"1,187",7,0,18,"1,126",8,"1,741",0
Aug-20,YKM,58,148,422,29,0,32,"1,587",53,"2,098",68
Aug-20,YNG,0,131,508,189,0,51,474,99,499,199
Sep-20,ABE,546,441,"1,307",22,0,39,"1,667",8,"2,119",68
Sep-20,ABI,15,489,588,573,0,31,553,68,542,438
Sep-20,ABQ,"2,282","1,494",999,297,9,713,"1,723",814,"1,676",315
Sep-20,ABY,1,130,192,38,0,5,248,10,128,132
Sep-20,ACK,138,"3,356","1,913",20,0,"1,415","1,392",10,8,0
Sep-20,ACT,10,217,"1,084",369,0,11,"1,165",35,"1,978",96
Sep-20,ACY,163,288,645,628,0,20,622,398,382,660
Sep-20,ADM,0,6,269,184,0,8,600,59,406,128
Sep-20,ADQ,95,110,58,47,2,47,"1,097",350,62,289
Sep-20,ADS,18,910,"2,448",8,0,"1,493","4,166",16,323,0
Sep-20,ADW,28,17,193,"1,717",0,6,169,834,18,"1,304"
Sep-20,AEG,0,21,170,6,0,5,"2,009",108,"3,206",146
Sep-20,AEX,176,371,288,191,0,0,0,0,717,688
Sep-20,AFW,"1,537",357,762,734,0,19,"2,303",158,"3,844",400
Sep-20,AGC,0,552,"1,006",21,0,"1,121","1,337",15,"1,210",0
Sep-20,AGS,537,90,414,132,2,63,238,58,420,148
Sep-20,AHN,4,139,772,29,0,101,"1,180",11,"2,078",12
Sep-20,AKN,89,211,53,10,1,"1,388",672,4,66,6
Sep-20,ALB,"1,132",588,652,174,0,19,"1,088",105,361,104
Sep-20,ALN,3,399,198,13,0,31,443,5,"1,300",18
Sep-20,ALO,0,26,322,45,0,2,575,35,400,48
Sep-20,ALW,52,70,292,0,0,33,962,0,"1,504",0
Sep-20,AMA,349,555,669,723,0,26,385,121,558,772
Sep-20,ANC,"9,931","2,774","1,145",215,5,"2,382","7,357",38,983,0
Sep-20,ANE,0,217,865,2,0,137,"2,101",0,"3,644",0
Sep-20,APA,3,"2,455","3,299",165,0,"1,830","9,128",108,"18,838",38
Sep-20,APC,0,370,438,4,1,198,870,17,"1,046",0
Sep-20,APF,0,770,"1,683",6,0,19,"2,099",4,"1,039",0
Sep-20,ARA,9,40,154,94,0,528,650,46,"1,424",20
Sep-20,ARB,0,27,426,2,0,2,"2,263",4,"5,061",22
Sep-20,ARR,0,75,649,12,4,4,"2,106",0,"3,892",0
Sep-20,ASE,402,"1,520","1,657",16,0,2,201,8,585,20
Sep-20,ASG,0,37,526,0,0,0,970,0,"1,394",0
Sep-20,ASH,0,27,426,1,0,4,"2,751",0,"4,751",2
Sep-20,ATL,"40,179","3,759",206,19,1,4,67,10,0,0
Sep-20,ATW,517,513,405,7,0,2,580,4,498,0
Sep-20,AUS,"5,314","1,230","1,813",211,0,19,944,212,0,2
Sep-20,AVL,777,718,"1,485",131,2,7,"1,140",126,"1,301",89
Sep-20,AVP,234,335,432,28,0,147,744,1,"2,142",0
Sep-20,AZO,1,319,719,2,0,7,995,8,"1,710",0
Sep-20,BAF,0,29,238,213,0,33,"1,742",131,"2,286",190
Sep-20,BAK,0,14,395,41,0,0,"2,206",30,"1,630",66
Sep-20,BAZ,0,12,620,70,0,4,"2,127",12,"2,945",120
Sep-20,BBG,20,66,264,14,0,36,254,3,0,0
Sep-20,BCT,0,595,828,0,0,0,"1,558",0,"2,252",0
Sep-20,BDL,"2,238",624,687,122,0,18,276,113,167,28
Sep-20,BDR,0,213,334,1,0,36,"2,009",7,"3,334",2
Sep-20,BED,25,"1,312","1,801",30,1,245,"2,987",16,"4,154",0
Sep-20,BET,258,286,27,4,4,"4,238",891,4,50,0
Sep-20,BFI,515,"1,514","2,107",46,0,349,"3,490",15,"3,451",2
Sep-20,BFL,175,398,876,58,0,134,"3,910",104,"3,532",16
Sep-20,BFM,122,106,252,356,0,50,295,300,272,"1,638"
Sep-20,BGM,0,88,167,16,0,4,345,6,201,12
Sep-20,BGR,389,541,414,851,2,32,490,216,218,160
Sep-20,BHM,"1,468","1,136","1,866",507,0,67,827,92,422,42
Sep-20,BIL,"1,022","1,614",865,144,8,695,"2,239",56,"2,132",194
Sep-20,BIS,367,427,478,71,0,82,483,125,450,38
Sep-20,BJC,1,605,"1,290",30,470,213,"6,286",84,"11,595",397
Sep-20,BKL,16,403,455,15,0,385,"1,056",7,"1,232",0
Sep-20,BKV,0,27,437,75,0,50,"2,157",254,"3,254","1,150"
Sep-20,BLI,165,228,437,10,0,592,"1,703",21,"1,226",48
Sep-20,BMG,0,70,356,19,0,4,680,16,702,16
Sep-20,BMI,268,89,274,17,0,0,698,4,694,36
Sep-20,BNA,"9,332","1,786","1,461",107,0,34,"1,126",165,0,0
Sep-20,BOI,"3,430",474,"1,593",321,35,298,"2,276",371,"1,012",66
Sep-20,BOS,"9,188","3,170",459,13,1,755,199,46,0,0
Sep-20,BPT,0,138,320,12,0,27,483,81,740,12
Sep-20,BQN,252,177,58,19,0,2,965,355,"1,112",212
Sep-20,BRO,239,421,412,230,0,26,394,66,58,174
Sep-20,BTL,0,109,466,3,0,0,"3,866",22,"6,061",32
Sep-20,BTR,439,443,"1,196",66,1,13,"1,073",24,414,72
Sep-20,BTV,513,509,706,229,0,15,"2,300",147,"1,500",148
Sep-20,BUF,"1,485",795,455,52,0,144,534,29,0,0
Sep-20,BUR,"2,095","1,089",942,17,0,48,"1,130",20,"2,437",0
Sep-20,BVY,0,141,350,2,0,21,"2,776",5,"4,072",2
Sep-20,BWI,"11,772","1,551",620,46,0,17,172,46,0,0
Sep-20,BZN,"1,261",886,"1,316",45,0,71,"3,315",18,"4,298",0
Sep-20,CAE,933,872,741,224,0,9,474,12,232,241
Sep-20,CAK,428,777,"1,130",28,0,253,918,25,"1,344",50
Sep-20,CCR,0,142,597,6,0,147,"1,840",5,"2,703",28
Sep-20,CDW,0,36,292,0,0,77,"3,566",92,"1,905",48
Sep-20,CGF,0,456,510,0,0,24,689,0,886,0
Sep-20,CHA,507,802,"1,437",858,0,143,905,60,"1,411",418
Sep-20,CHD,0,246,389,0,0,"1,573","4,581",12,"11,566",8
Sep-20,CHO,148,"1,548","1,237",104,0,296,"1,607",73,"2,752",554
Sep-20,CHS,"2,379",854,"1,574",819,0,83,920,62,247,386
Sep-20,CIC,0,243,154,10,0,818,952,161,730,40
Sep-20,CID,"1,043",358,495,14,0,12,698,3,872,0
Sep-20,CKB,33,165,332,215,0,24,528,33,615,82
Sep-20,CLE,"3,927",638,447,16,0,62,84,3,0,0
Sep-20,CLL,5,244,811,976,0,84,"1,111",152,"1,034",236
Sep-20,CLT,"27,291","3,353","1,149",91,0,52,313,4,0,0
Sep-20,CMA,0,237,"1,221",30,0,17,"4,775",30,"7,748",22
Sep-20,CMH,"3,635","1,057","1,049",36,0,23,277,10,0,0
Sep-20,CMI,0,419,383,4,0,624,417,0,"2,162",8
Sep-20,CNO,4,51,700,7,0,8,"3,696",7,"9,857",14
Sep-20,CNW,0,3,280,179,0,1,734,135,"2,186",940
Sep-20,COS,753,908,"1,317",578,0,89,"2,541",657,"4,326","1,681"
Sep-20,COU,19,297,367,20,0,54,598,14,396,10
Sep-20,CPR,52,524,315,26,0,69,"1,104",17,869,18
Sep-20,CPS,8,68,635,20,0,"1,297","1,840",17,"5,078",3
Sep-20,CRE,0,57,456,43,0,382,686,17,842,66
Sep-20,CRG,0,250,"1,958",8,0,14,"3,949",150,"7,973",0
Sep-20,CRP,293,478,642,"2,562",0,62,363,363,58,"2,320"
Sep-20,CRQ,0,638,"2,924",81,0,2,"4,432",11,"5,024",14
Sep-20,CRW,178,453,407,166,0,23,603,98,421,35
Sep-20,CSG,19,178,355,36,0,18,572,18,923,40
Sep-20,CVG,"7,921",500,284,6,0,19,175,22,14,0
Sep-20,CWA,0,521,101,13,0,27,224,9,210,2
Sep-20,CWF,0,74,418,123,0,143,485,66,28,226
Sep-20,CXO,0,136,"1,272",43,0,164,"3,272",107,"3,566",116
Sep-20,CXY,0,27,418,2,0,4,"1,073",43,"1,020",24
Sep-20,CYS,2,49,259,66,0,0,177,45,"1,099",615
Sep-20,DAB,429,"2,870","1,244",23,0,"8,855","2,121",46,"4,599",0
Sep-20,DAL,"7,580","3,159","3,178",30,0,84,254,23,0,0
Sep-20,DAY,837,735,616,37,0,35,414,19,262,122
Sep-20,DBQ,0,75,419,0,0,14,"2,370",4,"4,324",4
Sep-20,DCA,"5,981",376,204,32,0,3,4,105,0,0
Sep-20,DEC,97,60,180,40,0,0,788,84,"1,166",168
Sep-20,DEN,"28,549","7,073",161,2,0,22,85,0,0,0
Sep-20,DET,0,116,356,0,0,0,880,2,"2,210",8
Sep-20,DFW,"35,649","5,351",269,3,0,42,85,10,0,0
Sep-20,DHN,101,59,667,"1,346",0,3,863,511,803,"2,492"
Sep-20,DLH,228,309,"1,091",272,0,338,"1,173",22,"2,176",326
Sep-20,DPA,4,409,"1,399",18,0,4,"2,992",19,"5,882",2
Sep-20,DSM,"2,022",158,935,77,8,43,654,47,421,60
Sep-20,DTN,0,9,446,0,0,51,"1,117",2,"1,497",0
Sep-20,DTO,0,109,819,0,0,0,"4,547",2,"5,250",0
Sep-20,DTS,1,316,"1,541",59,0,6,"3,741",106,950,220
Sep-20,DTW,"15,897","2,557",259,4,0,0,94,4,0,0
Sep-20,DVT,1,683,649,1,0,"3,111","6,050",2,"17,654",12
Sep-20,DWH,0,154,946,18,0,50,"3,428",17,"5,026",0
Sep-20,DXR,0,53,183,0,0,133,"2,685",23,"2,131",0
Sep-20,EAU,0,115,399,31,0,87,658,40,484,26
Sep-20,ECP,"1,149",552,"1,508",305,3,21,999,30,931,378
Sep-20,EGE,118,988,"1,159",18,0,2,805,184,886,130
Sep-20,ELM,85,126,125,9,0,3,33,4,363,0
Sep-20,ELP,"2,013",862,584,363,2,247,"1,269",304,864,326
Sep-20,EMT,0,6,201,0,0,18,"2,022",1,"4,052",0
Sep-20,ENA,4,392,58,27,55,"1,273",800,1,"1,393",118
Sep-20,ENW,0,185,172,3,0,4,"2,154",6,"2,708",4
Sep-20,ERI,81,220,241,19,3,29,378,4,387,32
Sep-20,ESN,0,130,384,6,0,107,"1,340",54,"2,984",182
Sep-20,EUG,770,178,446,16,0,37,"1,012",4,918,10
Sep-20,EVB,0,24,649,0,0,0,"3,754",0,"9,946",0
Sep-20,EVV,141,631,710,133,0,108,556,18,756,173
Sep-20,EWB,0,302,378,5,0,245,"1,565",8,"2,441",40
Sep-20,EWN,218,146,350,61,0,79,"1,205",76,"2,157",10
Sep-20,EWR,"12,278",972,161,2,0,115,184,16,0,0
Sep-20,EYW,789,309,687,13,0,46,"1,177",8,142,8
Sep-20,FAI,552,572,599,150,1,"1,151","4,107",61,"3,993",99
Sep-20,FAR,760,"1,500",959,82,0,221,912,97,"1,525",109
Sep-20,FAT,"1,254",386,870,351,5,156,"1,644",675,557,72
Sep-20,FAY,462,29,487,160,0,6,568,13,"1,044",50
Sep-20,FCM,0,272,"1,719",0,0,4,"3,951",25,"6,329",0
Sep-20,FDK,0,25,521,6,0,68,"2,601",33,"4,618",39
Sep-20,FFZ,0,416,236,0,0,"6,362","4,236",123,"14,806",0
Sep-20,FIN,0,14,514,2,0,2,"3,215",30,"8,731",146
Sep-20,FLG,314,197,278,29,0,612,"1,835",165,364,38
Sep-20,FLL,"7,850","1,264","1,218",38,0,159,295,13,0,0
Sep-20,FLO,0,98,305,22,0,4,431,3,110,6
Sep-20,FMN,0,211,82,6,0,312,928,20,"1,932",90
Sep-20,FMY,0,248,"1,464",4,0,49,"3,169",0,"5,137",0
Sep-20,FNT,318,415,829,1,0,11,931,12,883,0
Sep-20,FOE,11,19,245,321,2,6,458,144,156,436
Sep-20,FOK,0,934,"1,058",98,0,32,"1,714",118,"1,015",768
Sep-20,FPR,0,274,"1,848",0,0,122,"4,074",3,"6,821",0
Sep-20,FRG,2,591,"1,029",3,0,898,"6,542",7,"10,192",0
Sep-20,FSD,911,"1,543","1,196",351,0,101,653,39,82,56
Sep-20,FSM,91,183,552,506,0,36,765,60,949,124
Sep-20,FTG,0,2,576,0,0,0,"2,804",16,"5,439",36
Sep-20,FTW,8,600,"2,250",89,0,123,"2,579",29,"5,122",92
Sep-20,FTY,0,288,950,36,0,0,"1,228",2,"2,750",0
Sep-20,FUL,0,0,677,1,0,7,"3,178",3,"2,971",2
Sep-20,FWA,614,589,544,122,0,137,609,88,862,45
Sep-20,FWS,0,39,404,0,0,77,"2,139",0,"4,012",0
Sep-20,FXE,0,766,"2,611",4,0,297,"5,304",4,"4,511",0
Sep-20,FYV,0,111,369,9,0,131,"1,137",7,"1,048",14
Sep-20,GCK,0,259,263,39,0,24,399,67,94,58
Sep-20,GCN,0,20,50,18,0,"1,632",205,29,93,49
Sep-20,GEG,"3,097",617,349,118,10,15,194,45,309,130
Sep-20,GEU,0,9,99,0,0,0,"2,127",0,"3,906",0
Sep-20,GFK,191,"3,164",431,7,0,"8,247",802,4,"21,386",0
Sep-20,GGG,8,205,677,348,0,772,500,34,"1,311",122
Sep-20,GJT,464,418,455,81,0,13,"1,754",27,"1,502",64
Sep-20,GKY,7,116,701,4,0,7,"2,537",7,"4,896",6
Sep-20,GLH,0,116,68,46,0,7,897,14,292,202
Sep-20,GLS,0,203,277,29,0,641,797,27,985,9
Sep-20,GMU,0,507,593,4,0,364,"2,156",37,"1,594",10
Sep-20,GNV,421,237,"1,073",98,0,20,"1,516",90,"1,100",118
Sep-20,GON,0,165,559,27,0,48,"1,741",74,"1,646",90
Sep-20,GPI,918,426,630,24,2,22,"1,005",28,744,106
Sep-20,GPM,0,4,160,1,0,0,"2,955",55,"4,086",240
Sep-20,GPT,506,185,315,"1,475",0,27,311,201,397,405
Sep-20,GRB,574,403,781,14,0,2,840,5,310,8
Sep-20,GRI,20,219,192,46,0,8,301,71,464,84
Sep-20,GRR,"2,047",414,"1,221",2,1,68,779,4,724,0
Sep-20,GSN,32,21,185,5,0,812,400,2,2,0
Sep-20,GSO,"1,449",979,"1,258",169,0,23,"1,021",22,"1,082",111
Sep-20,GSP,"1,543",435,516,148,0,35,175,26,64,53
Sep-20,GTF,351,829,402,217,0,24,584,150,968,252
Sep-20,GTR,2,150,111,976,0,44,683,521,388,"2,212"
Sep-20,GTU,0,9,"1,001",18,0,1,"3,789",4,"6,581",10
Sep-20,GUM,798,7,287,23,0,19,124,14,576,51
Sep-20,GYH,0,274,41,200,0,458,702,351,770,92
Sep-20,GYI,0,50,196,6,0,15,"1,234",0,"1,020",0
Sep-20,GYR,11,41,112,2,1,218,"2,144",3,"2,858",8
Sep-20,GYY,24,162,480,50,0,4,407,34,406,60
Sep-20,HEF,0,351,"1,107",61,0,617,"2,319",98,"2,812",76
Sep-20,HFD,0,30,303,2,0,13,"2,052",6,"2,402",26
Sep-20,HGR,20,38,357,87,0,146,"1,525",262,966,56
Sep-20,HHR,2,229,364,6,4,70,"1,861",2,"2,825",0
Sep-20,HIO,0,260,710,24,0,4,"3,148",15,"5,318",0
Sep-20,HKS,0,48,149,12,0,113,287,71,634,108
Sep-20,HKY,7,213,268,14,0,68,922,41,806,18
Sep-20,HLG,1,48,38,33,0,8,540,152,688,638
Sep-20,HLN,117,94,100,19,93,66,897,94,"1,579",78
Sep-20,HND,0,185,712,5,0,386,"2,316",33,"1,526",0
Sep-20,HNL,"5,389","1,161",601,870,0,"1,047","2,473",143,10,0
Sep-20,HOB,0,53,75,0,0,55,323,2,46,0
Sep-20,HOU,"6,420","1,718","2,211",7,2,78,915,55,0,0
Sep-20,HPN,9,"2,751","2,157",4,0,706,"3,035",2,"1,260",0
Sep-20,HQZ,0,45,308,7,0,134,"1,716",0,"5,182",0
Sep-20,HRL,339,274,255,512,0,12,564,161,832,"2,083"
Sep-20,HSA,0,9,102,620,0,0,476,341,621,550
Sep-20,HSV,785,399,632,772,0,2,861,159,286,892
Sep-20,HTS,124,198,248,11,0,18,927,17,118,2
Sep-20,HUF,5,76,649,13,1,97,"1,687",21,"2,201",10
Sep-20,HUM,0,"1,063",246,12,0,"2,458",788,4,430,20
Sep-20,HUT,0,35,245,89,0,72,544,49,664,152
Sep-20,HVN,59,140,240,9,0,42,957,12,"1,758",24
Sep-20,HWD,2,131,672,0,0,12,"2,105",17,"5,251",0
Sep-20,HWO,0,0,517,0,0,1,"4,752",0,"11,164",0
Sep-20,HXD,344,333,677,6,0,9,"1,008",14,254,28
Sep-20,HYA,6,"1,264",619,0,0,"1,364","1,213",2,666,16
Sep-20,HYI,4,110,847,12,0,21,"2,026",9,"2,939",0
Sep-20,IAD,"7,229","5,044","1,675",46,2,20,88,4,0,0
Sep-20,IAG,61,38,229,60,2,45,650,10,617,30
Sep-20,IAH,"13,897","4,246",458,5,1,35,67,21,0,0
Sep-20,ICT,"1,214","1,117","1,817","1,188",1,122,911,149,657,235
Sep-20,IDA,220,209,251,11,0,47,931,5,608,26
Sep-20,IFP,75,7,24,22,1,117,419,27,84,34
Sep-20,ILG,11,253,732,87,0,33,862,132,783,249
Sep-20,ILM,708,591,"1,257",475,1,20,953,132,"1,034",188
Sep-20,IND,"7,156","1,179",741,76,0,"2,922",166,17,0,0
Sep-20,INT,26,291,343,18,0,130,"1,043",40,"1,513",0
Sep-20,IPT,0,135,235,6,0,72,788,3,202,28
Sep-20,ISM,0,188,"1,522",7,0,78,"2,242",8,"3,404",0
Sep-20,ISO,2,16,231,235,0,123,153,84,364,517
Sep-20,ISP,278,233,997,17,0,269,"3,261",66,"6,523",72
Sep-20,ITH,0,204,209,0,0,9,803,6,"1,953",46
Sep-20,ITO,616,212,74,92,0,14,152,39,136,162
Sep-20,IWA,671,910,"1,069",80,0,"4,526","3,598",85,"15,458",61
Sep-20,IXD,0,187,519,19,0,137,"1,670",109,"3,301",32
